Order ID,Order Date,Customer ID,Customer Segment,Region,State,Product Category,Product Name,Sales,Quantity,Discount,Profit
SO-101915,2025-01-29,CUST-1440,Consumer,West,Colorado,Office Supplies,Toner Cartridge,184.6,1,0.0,20.29
SO-101701,2023-06-13,CUST-1043,Consumer,East,Virginia,Furniture,Filing Cabinet,1467.59,3,0.0,149.44
SO-100021,2023-11-19,CUST-1592,Consumer,East,Virginia,Technology,Noise-Canceling Headset,1170.87,5,0.0,384.42
SO-101428,2023-01-16,CUST-1655,Consumer,East,Massachusetts,Technology,Laptop Pro 14,6930.66,6,0.0,1658.35
SO-100440,2025-11-24,CUST-1423,Home Office,South,Tennessee,Furniture,Bookcase,748.23,4,0.2,80.55
SO-101294,2024-09-27,CUST-1569,Consumer,Central,Texas,Office Supplies,Printer Paper Case,125.14,2,0.15,19.32
SO-100382,2025-11-24,CUST-1260,Corporate,West,Oregon,Technology,Noise-Canceling Headset,1562.28,1,0.0,269.76
SO-101830,2025-04-10,CUST-1173,Consumer,East,Massachusetts,Furniture,Standing Desk,1719.02,2,0.0,141.46
SO-101284,2025-11-09,CUST-1440,Consumer,East,New Jersey,Furniture,Conference Table,2867.38,4,0.15,270.44
SO-100539,2025-02-03,CUST-1279,Consumer,West,Colorado,Technology,Noise-Canceling Headset,349.28,2,0.2,23.52
SO-101682,2023-04-07,CUST-1304,Consumer,West,Colorado,Furniture,Conference Table,439.06,1,0.0,52.1
SO-100941,2025-09-18,CUST-1302,Home Office,West,Washington,Office Supplies,Ballpoint Pen Set,512.16,3,0.1,83.26
SO-100084,2024-12-22,CUST-1593,Corporate,East,Pennsylvania,Office Supplies,Premium Notebook Pack,965.97,6,0.1,104.52
SO-101243,2023-04-01,CUST-1215,Consumer,West,Washington,Furniture,Filing Cabinet,6817.83,6,0.0,1242.71
SO-101223,2024-12-02,CUST-1386,Corporate,West,Arizona,Furniture,Filing Cabinet,1588.71,2,0.1,200.15
SO-102300,2023-04-10,CUST-1812,Corporate,West,Colorado,Furniture,Ergonomic Office Chair,5362.87,5,0.2,786.49
SO-100884,2023-09-10,CUST-1683,Consumer,West,California,Office Supplies,Premium Notebook Pack,206.91,4,0.05,35.64
SO-101512,2024-05-07,CUST-1359,Consumer,East,New Jersey,Office Supplies,Toner Cartridge,1296.91,5,0.0,254.58
SO-101954,2025-11-15,CUST-1238,Home Office,Central,Ohio,Technology,Wireless Keyboard,871.48,2,0.05,173.12
SO-101775,2025-02-25,CUST-1007,Corporate,East,New Jersey,Furniture,Filing Cabinet,530.59,1,0.0,82.49
SO-100887,2024-07-21,CUST-1155,Consumer,East,Pennsylvania,Office Supplies,Toner Cartridge,372.39,6,0.05,67.56
SO-100271,2024-11-23,CUST-1210,Home Office,Central,Missouri,Office Supplies,Desk Organizer,211.48,1,0.2,7.68
SO-101430,2024-05-29,CUST-1526,Consumer,West,California,Office Supplies,Desk Organizer,119.79,1,0.05,26.69
SO-101363,2023-07-28,CUST-1587,Consumer,East,Pennsylvania,Technology,USB-C Docking Station,1403.45,3,0.1,155.86
SO-102072,2023-09-26,CUST-1618,Consumer,East,New York,Furniture,Standing Desk,2550.6,2,0.0,284.89
SO-102275,2023-07-11,CUST-1128,Corporate,East,Virginia,Technology,Cloud Security Suite,1380.46,4,0.0,232.3
SO-101623,2024-06-13,CUST-1828,Consumer,South,Georgia,Technology,Wireless Keyboard,565.44,3,0.05,168.65
SO-100933,2025-11-29,CUST-1265,Consumer,West,Colorado,Technology,Wireless Keyboard,638.33,2,0.0,202.4
SO-101051,2023-02-22,CUST-1518,Consumer,West,Washington,Furniture,Filing Cabinet,1315.59,4,0.05,90.4
SO-100430,2024-07-27,CUST-1427,Home Office,East,Massachusetts,Office Supplies,Printer Paper Case,557.63,3,0.1,118.65
SO-101345,2024-01-08,CUST-1639,Home Office,South,Tennessee,Furniture,Standing Desk,1752.05,3,0.05,393.51
SO-102205,2025-04-28,CUST-1873,Consumer,East,Virginia,Furniture,Filing Cabinet,3860.16,3,0.0,891.9
SO-102216,2025-05-07,CUST-1490,Consumer,West,California,Technology,Noise-Canceling Headset,6918.94,8,0.05,1488.08
SO-100459,2025-12-08,CUST-1534,Consumer,West,Oregon,Office Supplies,Toner Cartridge,172.86,1,0.1,22.33
SO-100079,2023-07-25,CUST-1811,Home Office,West,Oregon,Technology,Laptop Pro 14,1225.72,2,0.0,301.81
SO-102441,2025-07-10,CUST-1414,Consumer,East,Pennsylvania,Technology,Wireless Keyboard,5932.18,8,0.05,750.36
SO-101235,2023-05-31,CUST-1220,Home Office,Central,Michigan,Technology,USB-C Docking Station,1525.44,2,0.0,362.21
SO-100033,2025-06-12,CUST-1736,Consumer,Central,Missouri,Office Supplies,Premium Notebook Pack,309.14,4,0.0,88.14
SO-100907,2024-07-01,CUST-1533,Corporate,West,Colorado,Technology,USB-C Docking Station,3915.73,3,0.0,707.62
SO-101114,2025-03-20,CUST-1335,Consumer,East,New Jersey,Office Supplies,Printer Paper Case,145.14,1,0.2,14.0
SO-102411,2025-09-21,CUST-1248,Corporate,South,Louisiana,Technology,Noise-Canceling Headset,655.16,2,0.3,35.0
SO-102255,2025-10-24,CUST-1806,Home Office,West,Arizona,Office Supplies,Printer Paper Case,627.81,4,0.0,89.78
SO-100381,2025-06-04,CUST-1645,Consumer,South,Georgia,Office Supplies,Premium Notebook Pack,136.65,1,0.0,17.34
SO-100227,2025-03-25,CUST-1351,Home Office,East,New Jersey,Furniture,Conference Table,2231.12,2,0.05,347.66
SO-102023,2024-02-07,CUST-1684,Home Office,Central,Missouri,Technology,Wireless Keyboard,3229.07,2,0.05,693.75
SO-101979,2024-11-23,CUST-1102,Consumer,West,Arizona,Furniture,Standing Desk,3596.36,4,0.15,324.14
SO-100716,2023-11-27,CUST-1169,Corporate,East,New York,Office Supplies,Desk Organizer,2000.51,10,0.0,564.12
SO-101770,2023-07-22,CUST-1778,Corporate,Central,Ohio,Furniture,Ergonomic Office Chair,1000.43,1,0.1,80.07
SO-100687,2024-08-19,CUST-1549,Consumer,Central,Texas,Technology,Laptop Pro 14,2043.34,5,0.0,350.24
SO-102143,2024-10-22,CUST-1074,Consumer,South,Tennessee,Technology,Wireless Keyboard,2974.3,2,0.1,312.48
SO-101539,2025-02-25,CUST-1772,Corporate,West,Washington,Furniture,Ergonomic Office Chair,1274.81,4,0.3,47.85
SO-100306,2023-01-27,CUST-1659,Home Office,Central,Texas,Office Supplies,Premium Notebook Pack,1065.0,4,0.0,260.62
SO-100210,2024-03-28,CUST-1087,Corporate,West,Arizona,Office Supplies,Toner Cartridge,465.52,10,0.05,58.72
SO-102165,2023-06-14,CUST-1352,Home Office,East,New Jersey,Office Supplies,Printer Paper Case,334.02,2,0.0,77.86
SO-102335,2024-03-19,CUST-1137,Corporate,West,Arizona,Office Supplies,Toner Cartridge,417.58,2,0.05,38.25
SO-102490,2025-02-01,CUST-1455,Corporate,East,Pennsylvania,Technology,Noise-Canceling Headset,2875.64,2,0.15,266.61
SO-101115,2023-12-09,CUST-1404,Home Office,South,North Carolina,Office Supplies,Desk Organizer,145.29,2,0.15,7.3
SO-101961,2023-10-29,CUST-1861,Corporate,Central,Texas,Office Supplies,Ballpoint Pen Set,690.89,3,0.1,81.66
SO-102131,2023-01-27,CUST-1744,Consumer,East,New York,Technology,Laptop Pro 14,3012.67,3,0.0,755.0
SO-101160,2024-04-02,CUST-1549,Consumer,Central,Michigan,Furniture,Bookcase,554.3,2,0.0,142.65
SO-102040,2025-10-11,CUST-1888,Corporate,East,Pennsylvania,Technology,Cloud Security Suite,5866.19,5,0.3,-52.54
SO-101424,2024-04-13,CUST-1866,Consumer,South,Florida,Technology,Cloud Security Suite,3130.46,3,0.0,915.71
SO-100979,2023-12-16,CUST-1350,Consumer,East,Virginia,Furniture,Standing Desk,2505.22,2,0.1,386.43
SO-100192,2025-12-14,CUST-1847,Consumer,East,Massachusetts,Furniture,Conference Table,2692.95,2,0.0,553.41
SO-101943,2024-03-31,CUST-1076,Home Office,South,North Carolina,Technology,Laptop Pro 14,1035.92,3,0.1,259.35
SO-101722,2024-03-14,CUST-1051,Consumer,East,New York,Office Supplies,Printer Paper Case,33.52,2,0.05,3.2
SO-102469,2025-12-01,CUST-1118,Corporate,West,Washington,Office Supplies,Desk Organizer,866.22,4,0.0,106.19
SO-100484,2025-02-23,CUST-1171,Corporate,East,New Jersey,Technology,Noise-Canceling Headset,2436.71,2,0.1,605.14
SO-102395,2024-04-28,CUST-1862,Consumer,West,California,Technology,Noise-Canceling Headset,2876.71,3,0.1,615.42
SO-100916,2023-06-12,CUST-1645,Corporate,West,Colorado,Office Supplies,Desk Organizer,227.63,4,0.0,62.33
SO-101484,2023-05-05,CUST-1811,Corporate,South,Florida,Furniture,Standing Desk,2109.8,2,0.1,133.36
SO-100278,2025-07-08,CUST-1151,Home Office,East,Pennsylvania,Office Supplies,Premium Notebook Pack,17.65,1,0.1,1.31
SO-101162,2025-02-09,CUST-1151,Consumer,West,California,Technology,Cloud Security Suite,584.92,4,0.1,59.28
SO-100222,2023-08-29,CUST-1833,Consumer,Central,Illinois,Office Supplies,Ballpoint Pen Set,726.62,3,0.0,162.2
SO-102288,2023-09-07,CUST-1753,Corporate,East,Virginia,Office Supplies,Premium Notebook Pack,91.67,1,0.0,15.74
SO-100572,2023-03-28,CUST-1687,Corporate,South,Tennessee,Technology,Laptop Pro 14,1294.72,2,0.0,428.58
SO-100412,2025-04-02,CUST-1648,Corporate,West,Washington,Furniture,Conference Table,2670.71,3,0.3,77.61
SO-101757,2024-09-25,CUST-1103,Consumer,West,Washington,Technology,USB-C Docking Station,2465.86,10,0.05,367.9
SO-102107,2023-07-30,CUST-1434,Corporate,West,Colorado,Furniture,Standing Desk,721.11,1,0.0,105.17
SO-100980,2025-10-28,CUST-1486,Consumer,West,Oregon,Office Supplies,Ballpoint Pen Set,107.78,2,0.2,7.39
SO-100586,2025-10-09,CUST-1843,Consumer,East,Pennsylvania,Office Supplies,Ballpoint Pen Set,258.98,3,0.0,70.25
SO-101229,2023-12-27,CUST-1275,Home Office,West,Arizona,Office Supplies,Premium Notebook Pack,96.32,8,0.05,8.17
SO-101554,2025-12-23,CUST-1820,Consumer,East,New York,Office Supplies,Toner Cartridge,231.36,1,0.0,30.64
SO-100669,2023-06-01,CUST-1290,Consumer,West,Colorado,Technology,Wireless Keyboard,7083.85,6,0.0,2373.53
SO-101778,2025-02-26,CUST-1067,Corporate,Central,Ohio,Office Supplies,Ballpoint Pen Set,349.1,3,0.0,65.8
SO-100675,2025-11-08,CUST-1653,Corporate,West,Colorado,Technology,Cloud Security Suite,2105.88,3,0.3,21.12
SO-101200,2023-08-06,CUST-1519,Consumer,West,California,Furniture,Filing Cabinet,138.42,1,0.2,10.6
SO-100856,2025-02-27,CUST-1868,Consumer,East,New York,Office Supplies,Toner Cartridge,236.46,2,0.2,24.84
SO-100448,2023-07-10,CUST-1880,Consumer,Central,Michigan,Technology,Laptop Pro 14,6970.91,5,0.0,1632.33
SO-101011,2024-04-04,CUST-1483,Corporate,East,Virginia,Technology,Noise-Canceling Headset,10800.07,8,0.0,2051.89
SO-101478,2023-10-29,CUST-1747,Consumer,Central,Illinois,Furniture,Standing Desk,6312.43,6,0.0,993.67
SO-100223,2024-02-28,CUST-1526,Consumer,South,Louisiana,Technology,Noise-Canceling Headset,4028.74,10,0.0,1025.5
SO-101750,2025-10-14,CUST-1465,Home Office,East,Massachusetts,Furniture,Conference Table,922.88,1,0.0,231.82
SO-102237,2025-06-09,CUST-1724,Consumer,West,Oregon,Office Supplies,Ballpoint Pen Set,519.39,6,0.1,105.85
SO-101653,2024-02-22,CUST-1847,Consumer,East,New Jersey,Office Supplies,Toner Cartridge,89.51,1,0.1,12.76
SO-101969,2025-07-31,CUST-1695,Corporate,Central,Illinois,Technology,Noise-Canceling Headset,2025.13,3,0.3,278.39
SO-102154,2024-07-02,CUST-1221,Corporate,West,Oregon,Office Supplies,Ballpoint Pen Set,1340.18,8,0.1,273.81
SO-100046,2023-02-25,CUST-1284,Consumer,East,New Jersey,Furniture,Ergonomic Office Chair,811.5,2,0.05,88.0
SO-102274,2023-04-23,CUST-1389,Home Office,West,California,Office Supplies,Printer Paper Case,113.85,10,0.2,10.07
SO-101035,2024-07-05,CUST-1315,Corporate,East,Massachusetts,Office Supplies,Ballpoint Pen Set,195.94,2,0.1,42.41
SO-100962,2024-04-07,CUST-1554,Home Office,West,California,Technology,USB-C Docking Station,1983.43,2,0.1,343.68
SO-100295,2025-01-31,CUST-1512,Corporate,East,Massachusetts,Technology,Laptop Pro 14,3781.3,3,0.2,0.14
SO-101270,2023-11-15,CUST-1798,Home Office,South,Florida,Technology,Cloud Security Suite,1654.37,1,0.05,221.31
SO-100989,2025-03-17,CUST-1513,Corporate,West,Oregon,Office Supplies,Toner Cartridge,91.89,6,0.0,13.51
SO-100589,2023-05-01,CUST-1259,Corporate,East,Pennsylvania,Technology,Noise-Canceling Headset,12905.26,8,0.05,3490.99
SO-102065,2023-05-22,CUST-1627,Consumer,West,Colorado,Technology,Laptop Pro 14,882.19,1,0.1,193.15
SO-100258,2024-02-13,CUST-1496,Consumer,Central,Missouri,Office Supplies,Toner Cartridge,1905.68,10,0.15,154.8
SO-101015,2023-03-08,CUST-1795,Home Office,Central,Ohio,Office Supplies,Desk Organizer,54.28,2,0.0,13.2
SO-101290,2024-05-12,CUST-1296,Consumer,West,Oregon,Technology,USB-C Docking Station,719.05,1,0.2,21.58
SO-100927,2025-07-18,CUST-1074,Consumer,East,New York,Office Supplies,Desk Organizer,210.06,1,0.0,39.13
SO-102130,2023-04-27,CUST-1205,Home Office,South,Georgia,Technology,USB-C Docking Station,9237.76,6,0.0,2610.16
SO-102376,2023-02-06,CUST-1056,Consumer,Central,Michigan,Office Supplies,Toner Cartridge,220.44,2,0.15,10.14
SO-100437,2025-09-30,CUST-1585,Home Office,Central,Ohio,Furniture,Ergonomic Office Chair,3979.93,5,0.1,321.39
SO-101222,2025-06-28,CUST-1536,Home Office,West,Arizona,Office Supplies,Printer Paper Case,248.36,2,0.2,12.81
SO-101742,2024-04-26,CUST-1045,Consumer,East,New Jersey,Furniture,Bookcase,7374.5,8,0.05,981.09
SO-100394,2025-05-14,CUST-1186,Corporate,Central,Missouri,Office Supplies,Ballpoint Pen Set,290.47,4,0.15,21.97
SO-100426,2025-12-14,CUST-1678,Consumer,East,Pennsylvania,Technology,Noise-Canceling Headset,921.2,2,0.2,15.01
SO-100535,2023-05-16,CUST-1140,Corporate,South,Louisiana,Technology,USB-C Docking Station,2386.39,2,0.0,554.65
SO-100031,2024-09-17,CUST-1409,Consumer,South,Georgia,Office Supplies,Desk Organizer,340.51,5,0.3,-26.1
SO-101522,2024-07-20,CUST-1009,Consumer,Central,Ohio,Furniture,Conference Table,1522.25,8,0.0,276.47
SO-102093,2023-09-26,CUST-1563,Consumer,West,Oregon,Office Supplies,Ballpoint Pen Set,215.12,1,0.15,15.2
SO-101019,2024-11-08,CUST-1298,Corporate,South,North Carolina,Furniture,Standing Desk,559.3,2,0.0,82.08
SO-100747,2023-09-13,CUST-1546,Home Office,West,Oregon,Technology,Laptop Pro 14,429.77,1,0.2,90.86
SO-101776,2024-01-08,CUST-1666,Consumer,South,Louisiana,Office Supplies,Toner Cartridge,182.99,2,0.15,25.17
SO-101678,2024-12-13,CUST-1889,Corporate,East,Pennsylvania,Office Supplies,Toner Cartridge,93.32,4,0.0,21.62
SO-101291,2024-02-22,CUST-1310,Consumer,West,Oregon,Technology,USB-C Docking Station,3812.43,3,0.1,377.52
SO-101519,2025-01-07,CUST-1558,Corporate,West,Colorado,Office Supplies,Ballpoint Pen Set,232.76,1,0.05,36.87
SO-101744,2023-03-25,CUST-1250,Corporate,East,Virginia,Office Supplies,Toner Cartridge,83.43,1,0.0,23.2
SO-102224,2023-12-26,CUST-1583,Consumer,East,Pennsylvania,Furniture,Filing Cabinet,1831.5,4,0.3,-113.0
SO-101436,2024-02-15,CUST-1361,Home Office,Central,Illinois,Office Supplies,Desk Organizer,1035.1,5,0.2,91.81
SO-101591,2025-05-26,CUST-1384,Consumer,South,North Carolina,Furniture,Conference Table,985.88,2,0.05,170.73
SO-102177,2024-03-13,CUST-1160,Consumer,South,Louisiana,Furniture,Bookcase,184.91,1,0.05,17.19
SO-100345,2024-10-09,CUST-1339,Consumer,South,Georgia,Technology,Wireless Keyboard,3949.48,3,0.0,836.88
SO-100557,2025-11-30,CUST-1782,Consumer,Central,Ohio,Office Supplies,Desk Organizer,370.53,3,0.15,53.88
SO-101447,2025-10-28,CUST-1776,Home Office,Central,Michigan,Furniture,Ergonomic Office Chair,6533.85,6,0.2,240.92
SO-101059,2023-08-19,CUST-1263,Home Office,South,Tennessee,Office Supplies,Toner Cartridge,543.12,5,0.15,7.15
SO-100681,2025-04-10,CUST-1601,Corporate,South,Florida,Furniture,Standing Desk,1100.78,1,0.1,78.26
SO-102241,2024-08-11,CUST-1788,Home Office,West,Arizona,Office Supplies,Desk Organizer,183.82,3,0.0,44.86
SO-101414,2023-03-24,CUST-1068,Home Office,East,Massachusetts,Technology,USB-C Docking Station,5118.2,5,0.15,958.18
SO-100571,2025-08-08,CUST-1180,Consumer,West,Arizona,Office Supplies,Premium Notebook Pack,51.35,1,0.0,13.39
SO-100353,2024-12-07,CUST-1161,Home Office,West,Arizona,Technology,Wireless Keyboard,816.08,1,0.05,143.11
SO-100092,2024-03-10,CUST-1212,Home Office,Central,Missouri,Technology,Cloud Security Suite,502.74,1,0.05,61.95
SO-102118,2024-12-15,CUST-1437,Home Office,Central,Ohio,Office Supplies,Desk Organizer,262.24,1,0.05,67.11
SO-101062,2025-08-04,CUST-1871,Corporate,Central,Missouri,Office Supplies,Ballpoint Pen Set,214.69,1,0.0,49.86
SO-101048,2024-10-30,CUST-1315,Corporate,West,Washington,Furniture,Conference Table,4786.54,4,0.05,446.25
SO-102261,2025-07-18,CUST-1105,Consumer,Central,Missouri,Technology,Cloud Security Suite,7863.85,5,0.0,1615.73
SO-102095,2025-07-28,CUST-1792,Corporate,East,Pennsylvania,Furniture,Ergonomic Office Chair,1197.93,3,0.15,165.25
SO-100349,2025-11-11,CUST-1579,Corporate,East,Massachusetts,Office Supplies,Toner Cartridge,776.37,4,0.0,102.36
SO-101111,2023-02-01,CUST-1399,Consumer,East,New Jersey,Office Supplies,Ballpoint Pen Set,15.79,2,0.15,2.41
SO-101877,2023-10-28,CUST-1130,Consumer,East,Virginia,Furniture,Bookcase,4566.49,8,0.0,490.48
SO-101272,2023-02-07,CUST-1198,Corporate,South,Louisiana,Office Supplies,Printer Paper Case,277.86,1,0.0,56.8
SO-101500,2024-07-04,CUST-1144,Consumer,Central,Ohio,Furniture,Conference Table,4406.01,4,0.0,787.28
SO-102381,2023-11-02,CUST-1105,Home Office,South,Tennessee,Office Supplies,Toner Cartridge,174.9,1,0.05,25.73
SO-102367,2024-05-17,CUST-1542,Corporate,East,Virginia,Office Supplies,Toner Cartridge,442.12,2,0.0,129.37
SO-102081,2025-09-03,CUST-1560,Corporate,West,Arizona,Office Supplies,Toner Cartridge,24.29,1,0.0,2.98
SO-100454,2025-09-08,CUST-1760,Corporate,South,Florida,Furniture,Filing Cabinet,3774.17,3,0.0,834.54
SO-100914,2024-08-28,CUST-1582,Consumer,West,Arizona,Technology,Cloud Security Suite,5216.9,5,0.15,1008.19
SO-101422,2023-11-04,CUST-1809,Consumer,Central,Ohio,Office Supplies,Toner Cartridge,212.36,5,0.3,-6.14
SO-100038,2023-02-20,CUST-1249,Corporate,East,New Jersey,Office Supplies,Desk Organizer,362.18,3,0.0,86.66
SO-100975,2025-11-01,CUST-1119,Consumer,West,California,Furniture,Ergonomic Office Chair,1441.83,3,0.1,183.97
SO-101767,2024-01-17,CUST-1145,Consumer,East,New York,Furniture,Conference Table,7110.88,8,0.0,1623.3
SO-102432,2024-05-15,CUST-1712,Corporate,South,Georgia,Technology,Laptop Pro 14,425.25,1,0.15,30.61
SO-100040,2024-05-25,CUST-1736,Consumer,South,Florida,Office Supplies,Toner Cartridge,581.08,3,0.3,28.77
SO-101261,2024-07-23,CUST-1844,Consumer,South,Georgia,Office Supplies,Ballpoint Pen Set,1007.46,5,0.0,101.3
SO-102036,2024-09-30,CUST-1557,Home Office,Central,Illinois,Technology,Noise-Canceling Headset,5425.68,6,0.15,1313.03
SO-102419,2025-06-17,CUST-1789,Consumer,East,Pennsylvania,Technology,Cloud Security Suite,8073.2,8,0.0,2354.83
SO-101103,2024-09-30,CUST-1345,Consumer,South,Florida,Technology,Noise-Canceling Headset,401.21,1,0.0,68.63
SO-101341,2024-12-29,CUST-1146,Corporate,East,New Jersey,Technology,Noise-Canceling Headset,862.81,3,0.05,227.8
SO-100635,2023-05-19,CUST-1780,Corporate,South,Tennessee,Technology,USB-C Docking Station,7754.29,5,0.05,1985.27
SO-102117,2023-06-19,CUST-1053,Home Office,East,New York,Office Supplies,Ballpoint Pen Set,92.6,2,0.0,13.27
SO-100580,2025-04-25,CUST-1832,Corporate,South,North Carolina,Office Supplies,Printer Paper Case,882.5,4,0.05,125.71
SO-101559,2024-03-19,CUST-1651,Home Office,South,Georgia,Office Supplies,Toner Cartridge,394.31,2,0.0,92.99
SO-100893,2024-08-08,CUST-1143,Consumer,East,Pennsylvania,Furniture,Standing Desk,138.68,1,0.3,-7.9
SO-100781,2025-11-16,CUST-1040,Consumer,West,Colorado,Office Supplies,Ballpoint Pen Set,601.94,3,0.0,65.68
SO-100160,2024-02-29,CUST-1353,Consumer,Central,Ohio,Technology,Cloud Security Suite,1719.94,3,0.05,506.52
SO-101099,2024-01-13,CUST-1570,Consumer,East,Pennsylvania,Office Supplies,Printer Paper Case,381.53,4,0.05,29.03
SO-101174,2024-09-13,CUST-1211,Corporate,West,California,Technology,Cloud Security Suite,484.23,1,0.0,148.14
SO-100062,2023-07-23,CUST-1608,Corporate,South,Georgia,Technology,Laptop Pro 14,383.86,1,0.0,53.95
SO-100850,2024-12-09,CUST-1124,Corporate,West,Colorado,Furniture,Ergonomic Office Chair,2288.46,4,0.05,455.56
SO-101568,2023-08-20,CUST-1394,Consumer,South,Georgia,Office Supplies,Ballpoint Pen Set,81.33,2,0.1,20.31
SO-102422,2024-08-17,CUST-1600,Corporate,West,California,Office Supplies,Ballpoint Pen Set,117.91,1,0.3,0.99
SO-101044,2025-02-03,CUST-1578,Home Office,East,New Jersey,Office Supplies,Ballpoint Pen Set,635.31,3,0.05,125.07
SO-101419,2023-03-07,CUST-1585,Corporate,West,Oregon,Office Supplies,Desk Organizer,235.45,1,0.1,48.46
SO-102185,2024-04-28,CUST-1227,Corporate,East,Virginia,Office Supplies,Printer Paper Case,941.5,4,0.05,203.6
SO-100054,2024-10-27,CUST-1087,Consumer,East,Pennsylvania,Technology,Cloud Security Suite,6395.75,4,0.0,908.39
SO-101570,2023-08-27,CUST-1697,Home Office,West,Oregon,Technology,Laptop Pro 14,1585.28,2,0.1,299.96
SO-100506,2024-09-08,CUST-1475,Corporate,West,California,Technology,Noise-Canceling Headset,4490.57,3,0.15,1116.9
SO-100753,2024-04-07,CUST-1602,Consumer,West,California,Office Supplies,Desk Organizer,1334.42,5,0.0,273.95
SO-102388,2023-02-08,CUST-1067,Consumer,Central,Illinois,Furniture,Filing Cabinet,3641.56,3,0.1,520.62
SO-101445,2023-11-21,CUST-1240,Corporate,Central,Texas,Office Supplies,Ballpoint Pen Set,216.71,8,0.2,30.62
SO-101415,2024-12-11,CUST-1797,Home Office,South,Georgia,Office Supplies,Toner Cartridge,1262.01,5,0.0,163.86
SO-101081,2025-06-03,CUST-1259,Consumer,Central,Texas,Technology,Cloud Security Suite,1458.55,6,0.15,261.19
SO-102061,2024-05-28,CUST-1803,Home Office,South,Georgia,Furniture,Bookcase,489.58,5,0.05,107.48
SO-100772,2023-02-06,CUST-1522,Home Office,Central,Texas,Furniture,Bookcase,1463.93,3,0.0,205.7
SO-102350,2024-12-08,CUST-1401,Home Office,West,Arizona,Office Supplies,Ballpoint Pen Set,44.88,2,0.2,2.88
